query,value,keyword,ranking,geo,query_timestamp,query_date,t,rank_t,rank_t-1,rank_absolute_change,rank_absoulte_change_ranking,rank_pct_t,rank_pct_t-1,rank_pct_change,new_entry_t,dropout_t+1
pri principles for responsible investment,11,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,58.0,62.0,-4.0,61.0,0.7341772151898734,0.7948717948717948,-0.06069457968192138,0,0
socially responsible investment fund,11,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,59.0,63.0,-4.0,62.0,0.7468354430379747,0.8076923076923077,-0.06085686465433304,0,0
responsible investment strategies,9,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,61.0,67.0,-6.0,71.0,0.7721518987341772,0.8589743589743589,-0.0868224602401817,0,0
socially responsible investment companies,7,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,67.0,61.0,6.0,11.0,0.8481012658227848,0.782051282051282,0.06604998377150273,0,0
united nations principles for responsible investment,7,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,68.0,73.0,-5.0,69.0,0.8607594936708861,0.9358974358974359,-0.07513794222654979,0,0
socially responsible investment definition,6,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,69.0,75.0,-6.0,72.0,0.8734177215189873,0.9615384615384616,-0.08812074001947423,0,0
socially responsible investment firm,4,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,75.0,76.0,-1.0,45.0,0.9493670886075949,0.9743589743589743,-0.02499188575137945,0,0
environmentally responsible investment,4,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,76.0,77.0,-1.0,46.0,0.9620253164556962,0.9746835443037974,-0.012658227848101222,0,0
socially responsible investment firms,3,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,77.0,71.0,6.0,12.0,0.9746835443037974,0.9102564102564102,0.0644271340473872,0,0
socially responsible investment portfolio,3,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,78.0,78.0,0.0,42.0,0.9873417721518988,1.0,-0.012658227848101222,0,0
responsible investment association australasia,3,responsible investment,top,global,2021-03-30 22:25:24.654621,2021-03-30,20,79.0,77.0,2.0,29.0,1.0,0.9871794871794872,0.012820512820512775,0,0
esg investing,100,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,1.0,2.0,-1.0,35.0,0.012658227848101266,0.02531645569620253,-0.012658227848101266,0,0
esg fund,77,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,6.0,7.0,-1.0,36.0,0.0759493670886076,0.08860759493670886,-0.012658227848101264,0,0
msci esg,65,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,7.0,9.0,-2.0,43.0,0.08860759493670886,0.11392405063291139,-0.025316455696202528,0,0
msci,64,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,8.0,8.0,0.0,32.0,0.10126582278481013,0.10126582278481013,0.0,0,0
esg etf,46,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,11.0,13.0,-2.0,44.0,0.13924050632911392,0.16455696202531644,-0.025316455696202528,0,0
esg funds,42,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,14.0,12.0,2.0,23.0,0.17721518987341772,0.1518987341772152,0.025316455696202528,0,0
esg investment,41,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,16.0,20.0,-4.0,53.0,0.20253164556962025,0.25316455696202533,-0.05063291139240508,0,0
esg index,39,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,17.0,16.0,1.0,29.0,0.21518987341772153,0.20253164556962025,0.012658227848101278,0,0
what is esg,39,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,18.0,14.0,4.0,16.0,0.22784810126582278,0.17721518987341772,0.050632911392405056,0,0
esg meaning,38,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,19.0,17.0,2.0,24.0,0.24050632911392406,0.21518987341772153,0.025316455696202528,0,0
esg finance,35,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,21.0,23.0,-2.0,45.0,0.26582278481012656,0.2911392405063291,-0.025316455696202556,0,0
esg sustainability,34,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,22.0,24.0,-2.0,46.0,0.27848101265822783,0.3037974683544304,-0.025316455696202556,0,0
esg report,32,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,25.0,22.0,3.0,20.0,0.31645569620253167,0.27848101265822783,0.03797468354430383,0,0
mba esg,28,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,30.0,28.0,2.0,25.0,0.379746835443038,0.35443037974683544,0.025316455696202556,0,0
esg paris,27,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,32.0,25.0,7.0,9.0,0.4050632911392405,0.31645569620253167,0.08860759493670883,0,0
esg group,26,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,34.0,31.0,3.0,21.0,0.43037974683544306,0.3924050632911392,0.03797468354430383,0,0
esg data,26,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,35.0,33.0,2.0,26.0,0.4430379746835443,0.4177215189873418,0.0253164556962025,0,0
esg stock,23,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,38.0,39.0,-1.0,37.0,0.4810126582278481,0.4936708860759494,-0.012658227848101278,0,0
esg scheideanstalt,23,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,39.0,35.0,4.0,17.0,0.4936708860759494,0.4375,0.05617088607594939,0,0
sdgs,23,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,40.0,48.0,-8.0,62.0,0.5063291139240507,0.6075949367088608,-0.10126582278481011,0,0
esg sdgs,23,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,41.0,43.0,-2.0,47.0,0.5189873417721519,0.5375,-0.01851265822784809,0,0
esg rating,23,esg,top,global,2021-02-23 20:48:52.035315,2021-02-23,5,42.0,32.0,10.0,8.0,0.5316455696202531,0.4050632911392405,0.1265822784810126,0,0
sustainable finance eu,100,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,2.0,3.0,-1.0,38.0,0.02531645569620253,0.0379746835443038,-0.012658227848101267,0,0
sustainable finance action plan,47,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,10.0,18.0,-8.0,63.0,0.12658227848101267,0.22784810126582278,-0.10126582278481011,0,0
regulation sustainable finance,37,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,20.0,26.0,-6.0,57.0,0.25316455696202533,0.3291139240506329,-0.07594936708860756,0,0
eu sustainable finance action plan,33,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,23.0,34.0,-11.0,69.0,0.2911392405063291,0.43037974683544306,-0.13924050632911394,0,0
sustainable finance jobs,33,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,24.0,35.0,-11.0,70.0,0.3037974683544304,0.4430379746835443,-0.1392405063291139,0,0
sustainable capital finance,32,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,26.0,40.0,-14.0,75.0,0.3291139240506329,0.5063291139240507,-0.17721518987341778,0,0
sustainable finance taxonomy,28,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,31.0,19.0,12.0,7.0,0.3924050632911392,0.24050632911392406,0.15189873417721517,0,0
what is sustainable finance,27,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,33.0,46.0,-13.0,73.0,0.4177215189873418,0.5822784810126582,-0.16455696202531644,0,0
swiss sustainable finance,22,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,43.0,48.0,-5.0,56.0,0.5443037974683544,0.6075949367088608,-0.06329113924050633,0,0
eu taxonomy sustainable finance,22,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,44.0,29.0,15.0,4.0,0.5569620253164557,0.3717948717948718,0.18516715352158386,0,0
sustainable development goals,14,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,52.0,29.0,23.0,2.0,0.6582278481012658,0.3670886075949367,0.29113924050632906,0,0
sustainable finance course,14,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,53.0,54.0,-1.0,39.0,0.6708860759493671,0.6835443037974683,-0.012658227848101222,0,0
sustainable finance disclosure regulation,13,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,57.0,57.0,0.0,33.0,0.7215189873417721,0.7215189873417721,0.0,0,0
platform on sustainable finance,13,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,58.0,53.0,5.0,14.0,0.7341772151898734,0.6708860759493671,0.06329113924050633,0,0
hleg sustainable finance,13,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,59.0,69.0,-10.0,67.0,0.7468354430379747,0.8734177215189873,-0.12658227848101267,0,0
sustainable finance courses,13,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,60.0,63.0,-3.0,50.0,0.759493670886076,0.7974683544303798,-0.03797468354430378,0,0
yahoo finance,13,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,61.0,56.0,5.0,15.0,0.7721518987341772,0.7088607594936709,0.06329113924050633,0,0
international platform on sustainable finance,13,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,62.0,72.0,-10.0,68.0,0.7848101265822784,0.9113924050632911,-0.12658227848101267,0,0
sustainable finance lab,12,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,66.0,62.0,4.0,18.0,0.8354430379746836,0.7848101265822784,0.05063291139240511,0,0
sustainable finance beirat,11,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,69.0,55.0,14.0,5.0,0.8734177215189873,0.6962025316455697,0.17721518987341767,0,0
eu action plan on sustainable finance,9,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,74.0,70.0,4.0,19.0,0.9367088607594937,0.8974358974358975,0.0392729633235962,0,0
journal of sustainable finance and investment,9,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,75.0,68.0,7.0,10.0,0.9493670886075949,0.8717948717948718,0.07757221681272308,0,0
sustainable finance forum,9,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,76.0,74.0,2.0,27.0,0.9620253164556962,0.9367088607594937,0.025316455696202556,0,0
technical expert group on sustainable finance,8,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,77.0,71.0,6.0,11.0,0.9746835443037974,0.8987341772151899,0.07594936708860756,0,0
renewed sustainable finance strategy,8,sustainable finance,top,global,2021-02-23 20:48:52.044313,2021-02-23,5,78.0,61.0,17.0,3.0,0.9873417721518988,0.7721518987341772,0.21518987341772156,0,0
sustainable responsible investment,100,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,3.0,1.0,2.0,28.0,0.0379746835443038,0.012658227848101266,0.025316455696202535,0,0
sustainable investment funds,87,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,5.0,6.0,-1.0,40.0,0.06329113924050633,0.0759493670886076,-0.012658227848101264,0,0
sustainable investment forum,62,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,9.0,37.0,-28.0,77.0,0.11392405063291139,0.46835443037974683,-0.35443037974683544,0,0
global sustainable investment alliance,42,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,15.0,27.0,-12.0,72.0,0.189873417721519,0.34177215189873417,-0.15189873417721517,0,0
sustainable investment definition,31,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,27.0,53.0,-26.0,76.0,0.34177215189873417,0.6625,-0.3207278481012658,0,0
sustainable and responsible investment,31,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,28.0,15.0,13.0,6.0,0.35443037974683544,0.189873417721519,0.16455696202531644,0,0
global sustainable investment review,29,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,29.0,65.0,-36.0,78.0,0.3670886075949367,0.8227848101265823,-0.4556962025316456,0,0
best sustainable investment funds,11,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,70.0,64.0,6.0,12.0,0.8860759493670886,0.810126582278481,0.07594936708860756,0,0
global sustainable investment review 2018,2,sustainable investment,top,global,2021-02-23 20:48:52.047311,2021-02-23,5,79.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
sdg goals,100,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,4.0,3.0,1.0,30.0,0.05063291139240506,0.03529411764705882,0.01533879374534624,0,0
sdg un,45,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,12.0,15.0,-3.0,51.0,0.1518987341772152,0.18518518518518517,-0.03328645100796998,0,0
un,44,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,13.0,14.0,-1.0,41.0,0.16455696202531644,0.1728395061728395,-0.008282544147523052,0,0
sustainable development,26,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,36.0,1.0,35.0,1.0,0.45569620253164556,0.0125,0.44319620253164554,0,0
sdg goal,24,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,37.0,43.0,-6.0,58.0,0.46835443037974683,0.5058823529411764,-0.037527922561429616,0,0
sdg sustainable development goals,18,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,45.0,52.0,-7.0,60.0,0.569620253164557,0.611764705882353,-0.04214445271779599,0,0
what is sdg,17,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,46.0,54.0,-8.0,64.0,0.5822784810126582,0.6352941176470588,-0.053015636634400565,0,0
sdg india,17,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,47.0,51.0,-4.0,54.0,0.5949367088607594,0.6,-0.005063291139240533,0,0
sdg indicators,16,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,48.0,61.0,-13.0,74.0,0.6075949367088608,0.7176470588235294,-0.11005212211466864,0,0
sgd,16,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,49.0,56.0,-7.0,61.0,0.620253164556962,0.6588235294117647,-0.0385703648548027,0,0
sdg 17,16,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,50.0,47.0,3.0,22.0,0.6329113924050633,0.5949367088607594,0.03797468354430389,0,0
sdg meaning,16,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,51.0,59.0,-8.0,65.0,0.6455696202531646,0.6941176470588235,-0.04854802680565895,0,0
sdg health,14,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,54.0,60.0,-6.0,59.0,0.6835443037974683,0.7058823529411765,-0.022338049143708183,0,0
sdg targets,14,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,55.0,66.0,-11.0,71.0,0.6962025316455697,0.7764705882352941,-0.08026805658972447,0,0
sdg index,14,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,56.0,55.0,1.0,31.0,0.7088607594936709,0.6470588235294118,0.06180193596425909,0,0
goals of sdg,13,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,63.0,57.0,6.0,13.0,0.7974683544303798,0.6705882352941176,0.12688011913626218,0,0
sdg pdf,13,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,64.0,72.0,-8.0,66.0,0.810126582278481,0.8470588235294118,-0.03693224125093075,0,0
mdg,13,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,65.0,65.0,0.0,34.0,0.8227848101265823,0.7647058823529411,0.05807892777364121,0,0
sdg report,12,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,67.0,70.0,-3.0,52.0,0.8481012658227848,0.8235294117647058,0.024571854058078935,0,0
sdg water,12,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,68.0,72.0,-4.0,55.0,0.8607594936708861,0.8888888888888888,-0.02812939521800273,0,0
sdg 2030,11,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,71.0,73.0,-2.0,48.0,0.8987341772151899,0.8588235294117647,0.03991064780342524,0,0
sdg education,10,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,72.0,74.0,-2.0,49.0,0.9113924050632911,0.8705882352941177,0.04080416976917345,0,0
sdg 11,10,sdg,top,global,2021-02-23 20:48:52.050309,2021-02-23,5,73.0,74.0,-1.0,42.0,0.9240506329113924,0.9135802469135802,0.010470385997812248,0,0
sustainable finance,100,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,1.0,7.0,-6.0,62.0,0.012658227848101266,0.08974358974358974,-0.07708536189548848,0,0
sustainable responsible investment,70,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,9.0,3.0,6.0,9.0,0.11392405063291139,0.0379746835443038,0.07594936708860758,0,0
sustainable investment funds,57,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,11.0,5.0,6.0,10.0,0.13924050632911392,0.06329113924050633,0.07594936708860758,0,0
sustainable investment management,57,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,12.0,5.0,7.0,8.0,0.1518987341772152,0.06329113924050633,0.08860759493670886,0,0
sustainable and responsible investment,37,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,21.0,28.0,-7.0,65.0,0.26582278481012656,0.35443037974683544,-0.08860759493670889,0,0
sustainable investment forum,37,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,22.0,9.0,13.0,4.0,0.27848101265822783,0.11392405063291139,0.16455696202531644,0,0
global sustainable investment review,24,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,37.0,29.0,8.0,7.0,0.46835443037974683,0.3670886075949367,0.10126582278481011,0,0
global sustainable investment alliance,24,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,38.0,15.0,23.0,1.0,0.4810126582278481,0.189873417721519,0.2911392405063291,0,0
sustainable development goals,18,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,48.0,52.0,-4.0,51.0,0.6075949367088608,0.6582278481012658,-0.050632911392405,0,0
sustainable europe investment plan,6,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,64.0,62.0,2.0,17.0,0.810126582278481,0.7560975609756098,0.05402902130287124,0,0
best sustainable investment funds,6,sustainable investment,top,global,2021-04-11 20:41:49.150436,2021-04-11,28,65.0,70.0,-5.0,59.0,0.8227848101265823,0.8860759493670886,-0.06329113924050622,0,0
esg investing,100,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,2.0,1.0,1.0,23.0,0.02531645569620253,0.012658227848101266,0.012658227848101266,0,0
esg fund,81,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,5.0,6.0,-1.0,35.0,0.06329113924050633,0.0759493670886076,-0.012658227848101264,0,0
msci esg,74,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,6.0,7.0,-1.0,36.0,0.0759493670886076,0.08860759493670886,-0.012658227848101264,0,0
msci,71,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,7.0,8.0,-1.0,37.0,0.08860759493670886,0.10126582278481013,-0.012658227848101264,0,0
esg funds,52,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,13.0,14.0,-1.0,38.0,0.16455696202531644,0.17721518987341772,-0.012658227848101278,0,0
esg etf,51,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,14.0,11.0,3.0,15.0,0.17721518987341772,0.13924050632911392,0.037974683544303806,0,0
what is esg,46,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,16.0,18.0,-2.0,39.0,0.20253164556962025,0.22784810126582278,-0.025316455696202528,0,0
esg meaning,46,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,17.0,19.0,-2.0,40.0,0.21518987341772153,0.24050632911392406,-0.025316455696202528,0,0
esg investment,41,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,18.0,16.0,2.0,18.0,0.22784810126582278,0.20253164556962025,0.025316455696202528,0,0
esg finance,40,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,19.0,21.0,-2.0,41.0,0.24050632911392406,0.26582278481012656,-0.0253164556962025,0,0
esg index,37,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,23.0,17.0,6.0,11.0,0.2911392405063291,0.21518987341772153,0.07594936708860758,0,0
esg sustainability,36,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,24.0,22.0,2.0,19.0,0.3037974683544304,0.27848101265822783,0.025316455696202556,0,0
esg report,32,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,27.0,25.0,2.0,20.0,0.34177215189873417,0.31645569620253167,0.0253164556962025,0,0
esg data,30,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,28.0,35.0,-7.0,66.0,0.35443037974683544,0.4430379746835443,-0.08860759493670883,0,0
esg paris,29,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,30.0,32.0,-2.0,42.0,0.379746835443038,0.4050632911392405,-0.0253164556962025,0,0
mba esg,29,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,31.0,30.0,1.0,24.0,0.3924050632911392,0.379746835443038,0.012658227848101222,0,0
esg group,29,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,32.0,34.0,-2.0,43.0,0.4050632911392405,0.43037974683544306,-0.025316455696202556,0,0
esg stock,25,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,34.0,38.0,-4.0,52.0,0.43037974683544306,0.4810126582278481,-0.050632911392405056,0,0
esg companies,25,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,35.0,37.0,-2.0,44.0,0.4430379746835443,0.47435897435897434,-0.03132099967543006,0,0
esg rating,25,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,36.0,42.0,-6.0,63.0,0.45569620253164556,0.5316455696202531,-0.07594936708860756,0,0
scheideanstalt esg,24,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,39.0,39.0,0.0,30.0,0.4936708860759494,0.6190476190476191,-0.12537673297166968,0,0
esg definition,23,ESG,top,global,2021-04-11 20:41:49.158438,2021-04-11,28,40.0,47.0,-7.0,67.0,0.5063291139240507,0.5875,-0.08117088607594936,0,0
eu sustainable finance,100,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,3.0,3.0,0.0,31.0,0.0379746835443038,0.038461538461538464,-0.00048685491723466506,0,0
sustainable finance action plan,47,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,15.0,10.0,5.0,12.0,0.189873417721519,0.12658227848101267,0.06329113924050633,0,0
what is sustainable finance,40,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,20.0,33.0,-13.0,76.0,0.25316455696202533,0.4177215189873418,-0.16455696202531644,0,0
sustainable finance jobs,36,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,25.0,24.0,1.0,25.0,0.31645569620253167,0.3037974683544304,0.012658227848101278,0,0
sustainable finance taxonomy,30,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,29.0,31.0,-2.0,45.0,0.3670886075949367,0.3924050632911392,-0.0253164556962025,0,0
swiss sustainable finance,22,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,41.0,43.0,-2.0,46.0,0.5189873417721519,0.5443037974683544,-0.025316455696202556,0,0
eu sustainable finance action plan,22,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,42.0,23.0,19.0,2.0,0.5316455696202531,0.2911392405063291,0.240506329113924,0,0
eu taxonomy sustainable finance,21,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,44.0,44.0,0.0,32.0,0.5569620253164557,0.5569620253164557,0.0,0,0
sustainable capital finance,20,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,45.0,26.0,19.0,3.0,0.569620253164557,0.3291139240506329,0.2405063291139241,0,0
sustainable finance disclosure regulation,16,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,49.0,57.0,-8.0,71.0,0.620253164556962,0.7215189873417721,-0.10126582278481011,0,0
sustainable finance lab,14,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,50.0,66.0,-16.0,77.0,0.6329113924050633,0.8354430379746836,-0.20253164556962022,0,0
eba sustainable finance,10,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,56.0,0.0,0.0,0.0,0.7088607594936709,0.0,0.0,1,0
international platform on sustainable finance,9,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,58.0,62.0,-4.0,53.0,0.7341772151898734,0.7848101265822784,-0.050632911392405,0,0
high level expert group on sustainable finance,9,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,59.0,69.0,-10.0,73.0,0.7468354430379747,0.8313253012048193,-0.08448985816684462,0,0
platform on sustainable finance,9,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,60.0,58.0,2.0,21.0,0.759493670886076,0.7341772151898734,0.025316455696202556,0,0
yahoo finance,7,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,62.0,61.0,1.0,26.0,0.7848101265822784,0.7721518987341772,0.012658227848101222,0,0
eu action plan on sustainable finance,6,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,66.0,74.0,-8.0,72.0,0.8354430379746836,0.9367088607594937,-0.10126582278481011,0,0
sustainable finance beirat,6,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,67.0,69.0,-2.0,47.0,0.8481012658227848,0.8734177215189873,-0.025316455696202556,0,0
eu sustainable finance disclosure regulation,5,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,69.0,73.0,-4.0,54.0,0.8734177215189873,0.9240506329113924,-0.05063291139240511,0,0
hleg sustainable finance,5,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,70.0,59.0,11.0,5.0,0.8860759493670886,0.7468354430379747,0.1392405063291139,0,0
renewed sustainable finance strategy,5,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,71.0,78.0,-7.0,68.0,0.8987341772151899,0.9873417721518988,-0.08860759493670889,0,0
sfdr,3,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,75.0,79.0,-4.0,55.0,0.9493670886075949,0.9753086419753086,-0.025941553367713754,0,0
australian sustainable finance initiative,1,sustainable finance,top,global,2021-04-11 20:41:49.161434,2021-04-11,28,78.0,82.0,-4.0,56.0,0.9873417721518988,0.9647058823529412,0.022635889798957587,0,0
socially responsible investment,100,responsible investment,top,global,2021-04-11 20:41:49.165438,2021-04-11,28,4.0,4.0,0.0,33.0,0.05063291139240506,0.05063291139240506,0.0,0,0
principles for responsible investment,71,responsible investment,top,global,2021-04-11 20:41:49.165438,2021-04-11,28,8.0,11.0,-3.0,48.0,0.10126582278481013,0.13924050632911392,-0.03797468354430379,0,0
what is responsible investment,63,responsible investment,top,global,2021-04-11 20:41:49.165438,2021-04-11,28,10.0,10.0,0.0,34.0,0.12658227848101267,0.12658227848101267,0.0,0,0
social responsible investment,36,responsible investment,top,global,2021-04-11 20:41:49.165438,2021-04-11,28,26.0,30.0,-4.0,57.0,0.3291139240506329,0.379746835443038,-0.05063291139240511,0,0
pri,26,responsible investment,top,global,2021-04-11 20:41:49.165438,2021-04-11,28,33.0,43.0,-10.0,74.0,0.4177215189873418,0.5443037974683544,-0.12658227848101267,0,0
