query,value,keyword,ranking,geo,query_timestamp,query_date,t,rank_t,rank_t-1,rank_absolute_change,rank_absoulte_change_ranking,rank_pct_t,rank_pct_t-1,rank_pct_change,new_entry_t,dropout_t+1
global compact,22250,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,37.0,0.0,0.0,0.0,0.5285714285714286,0.0,0.0,1,0
sdg index 2020,22200,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,38.0,0.0,0.0,0.0,0.5428571428571428,0.0,0.0,1,0
sdg life on land,21950,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,39.0,0.0,0.0,0.0,0.5571428571428572,0.0,0.0,1,0
sdg icons,21250,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,40.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,1,0
sdg goal 17,19700,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,42.0,0.0,0.0,0.0,0.6,0.0,0.0,1,0
sdg nederland,14700,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,46.0,0.0,0.0,0.0,0.6571428571428571,0.0,0.0,1,0
sdg goal 2,14300,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,47.0,0.0,0.0,0.0,0.6714285714285714,0.0,0.0,1,0
sdg goals upsc,13000,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,49.0,0.0,0.0,0.0,0.7,0.0,0.0,1,0
sdg 5 gender equality,12900,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,50.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,1,0
sdg dashboard,12750,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,51.0,0.0,0.0,0.0,0.7285714285714285,0.0,0.0,1,0
sdg onu,12400,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,54.0,0.0,0.0,0.0,0.7714285714285715,0.0,0.0,1,0
sdg radar,11650,sdg,rising,global,2021-02-20 10:27:39.010133,2021-02-20,4,56.0,0.0,0.0,0.0,0.8,0.0,0.0,1,0
global sustainable investment review,116950,sustainable investment,rising,global,2021-03-14 21:42:12.417052,2021-03-14,11,5.0,64.0,-59.0,46.0,0.08928571428571429,0.9142857142857143,-0.825,0,0
sustainable investment funds,250,sustainable investment,rising,global,2021-03-14 21:42:12.417052,2021-03-14,11,37.0,67.0,-30.0,45.0,0.6607142857142857,0.9571428571428572,-0.2964285714285715,0,0
global sustainable investment alliance,200,sustainable investment,rising,global,2021-03-14 21:42:12.417052,2021-03-14,11,38.0,66.0,-28.0,43.0,0.6785714285714286,0.9428571428571428,-0.26428571428571423,0,0
sustainable finance,110,sustainable investment,rising,global,2021-03-14 21:42:12.417052,2021-03-14,11,45.0,0.0,0.0,0.0,0.8035714285714286,0.0,0.0,1,0
sustainable investment forum,50,sustainable investment,rising,global,2021-03-14 21:42:12.417052,2021-03-14,11,51.0,37.0,14.0,4.0,0.9107142857142857,0.6607142857142857,0.25,0,0
sustainable and responsible investment,50,sustainable investment,rising,global,2021-03-14 21:42:12.417052,2021-03-14,11,52.0,61.0,-9.0,29.0,0.9285714285714286,0.8714285714285714,0.05714285714285716,0,0
esg sdgs,77350,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,8.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1,0
sdgs,76500,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,9.0,10.0,-1.0,16.0,0.16071428571428573,0.14285714285714285,0.017857142857142877,0,0
axis esg fund,51850,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,14.0,16.0,-2.0,19.0,0.25,0.22857142857142856,0.021428571428571436,0,0
axis esg equity fund,43200,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,15.0,20.0,-5.0,24.0,0.26785714285714285,0.2857142857142857,-0.01785714285714285,0,0
icici esg fund,28650,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,19.0,19.0,0.0,13.0,0.3392857142857143,0.3392857142857143,0.0,0,0
sbi magnum esg fund,28450,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,20.0,19.0,1.0,11.0,0.35714285714285715,0.38,-0.022857142857142854,0,0
sbi magnum equity esg fund,22200,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,22.0,33.0,-11.0,32.0,0.39285714285714285,0.4714285714285714,-0.07857142857142857,0,0
best esg funds,17300,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,23.0,21.0,2.0,8.0,0.4107142857142857,0.42,-0.009285714285714286,0,0
esg loan,16350,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,24.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,1,0
kotak esg opportunities fund,12100,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,26.0,53.0,-27.0,42.0,0.4642857142857143,0.7571428571428571,-0.2928571428571428,0,0
axis esg equity fund nav,11600,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,27.0,45.0,-18.0,37.0,0.48214285714285715,0.6428571428571429,-0.16071428571428575,0,0
esg investing meaning,10900,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,28.0,26.0,2.0,9.0,0.5,0.4642857142857143,0.0357142857142857,0,0
vanguard esg funds,10100,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,29.0,27.0,2.0,10.0,0.5178571428571429,0.54,-0.02214285714285713,0,0
esg significato,9450,ESG,rising,global,2021-03-14 21:42:12.430060,2021-03-14,11,30.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.0,1,0
sustainable finance action plan,261050,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,1.0,2.0,-1.0,17.0,0.017857142857142856,0.02857142857142857,-0.010714285714285714,0,0
taxonomy sustainable finance,184000,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,2.0,3.0,-1.0,18.0,0.03571428571428571,0.05357142857142857,-0.017857142857142856,0,0
eu sustainable finance action plan,149000,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,3.0,6.0,-3.0,21.0,0.05357142857142857,0.08571428571428572,-0.03214285714285715,0,0
sustainable finance disclosure regulation,130350,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,4.0,12.0,-8.0,28.0,0.07142857142857142,0.17142857142857143,-0.1,0,0
eu sustainable finance taxonomy,116500,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,6.0,8.0,-2.0,20.0,0.10714285714285714,0.11428571428571428,-0.007142857142857145,0,0
principles of sustainable finance,78050,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,7.0,0.0,0.0,0.0,0.125,0.0,0.0,1,0
sustainable finance courses,64600,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,11.0,15.0,-4.0,22.0,0.19642857142857142,0.21428571428571427,-0.01785714285714285,0,0
eu action plan on sustainable finance,58200,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,12.0,23.0,-11.0,33.0,0.21428571428571427,0.32857142857142857,-0.1142857142857143,0,0
technical expert group on sustainable finance,58000,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,13.0,18.0,-5.0,25.0,0.23214285714285715,0.2571428571428571,-0.024999999999999967,0,0
sustainable finance beirat,39100,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,16.0,22.0,-6.0,26.0,0.2857142857142857,0.3142857142857143,-0.02857142857142858,0,0
tcfd,39000,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,17.0,17.0,0.0,14.0,0.30357142857142855,0.24285714285714285,0.06071428571428569,0,0
expert panel on sustainable finance,38550,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,18.0,29.0,-11.0,34.0,0.32142857142857145,0.4142857142857143,-0.09285714285714286,0,0
eu sustainable finance disclosure regulation,25950,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,21.0,30.0,-9.0,30.0,0.375,0.6,-0.22499999999999998,0,0
international platform on sustainable finance,6500,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,31.0,13.0,18.0,3.0,0.5535714285714286,0.18571428571428572,0.3678571428571429,0,0
sustainable finance eu,2500,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,32.0,1.0,31.0,1.0,0.5714285714285714,0.014285714285714285,0.5571428571428572,0,0
esg,550,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,33.0,21.0,12.0,5.0,0.5892857142857143,0.3,0.2892857142857143,0,0
european commission sustainable finance,450,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,35.0,9.0,26.0,2.0,0.625,0.12857142857142856,0.49642857142857144,0,0
swiss sustainable finance,200,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,39.0,63.0,-24.0,40.0,0.6964285714285714,0.9,-0.20357142857142863,0,0
sustainable finance jobs,160,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,40.0,65.0,-25.0,41.0,0.7142857142857143,0.9285714285714286,-0.2142857142857143,0,0
sustainable capital finance,70,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,50.0,68.0,-18.0,38.0,0.8928571428571429,0.9714285714285714,-0.07857142857142851,0,0
what is sustainable finance,50,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,53.0,62.0,-9.0,31.0,0.9464285714285714,0.8857142857142857,0.06071428571428572,0,0
google scholar,40,sustainable finance,rising,global,2021-03-14 21:42:12.450072,2021-03-14,11,54.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,1,0
socially responsible investment firm,67350,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,10.0,38.0,-28.0,44.0,0.17857142857142858,0.6785714285714286,-0.5,0,0
pei responsible investment forum,14700,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,25.0,0.0,0.0,0.0,0.44642857142857145,0.0,0.0,1,0
socially responsible investment firms,550,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,34.0,34.0,0.0,15.0,0.6071428571428571,0.6071428571428571,0.0,0,0
socially responsible investment portfolio,400,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,36.0,53.0,-17.0,36.0,0.6428571428571429,0.9464285714285714,-0.3035714285714285,0,0
responsible investment strategies,150,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,41.0,55.0,-14.0,35.0,0.7321428571428571,0.9821428571428571,-0.25,0,0
socially responsible investment funds,140,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,42.0,0.0,0.0,0.0,0.75,0.0,0.0,1,0
responsible investment policy,130,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,43.0,49.0,-6.0,27.0,0.7678571428571429,0.875,-0.1071428571428571,0,0
pri principles for responsible investment,120,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,44.0,48.0,-4.0,23.0,0.7857142857142857,0.96,-0.17428571428571427,0,0
environmentally responsible investment,110,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,46.0,43.0,3.0,7.0,0.8214285714285714,0.7678571428571429,0.05357142857142849,0,0
pri,110,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,47.0,46.0,1.0,12.0,0.8392857142857143,0.8214285714285714,0.017857142857142905,0,0
socially responsible investment definition,90,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,48.0,36.0,12.0,6.0,0.8571428571428571,0.6428571428571429,0.2142857142857142,0,0
sustainable responsible investment,80,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,49.0,69.0,-20.0,39.0,0.875,0.9857142857142858,-0.11071428571428577,0,0
un principles for responsible investment,40,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,55.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,1,0
socially responsible investment fund,40,responsible investment,rising,global,2021-03-14 21:42:12.467064,2021-03-14,11,56.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
best sustainable investment funds,76750,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,9.0,17.0,-8.0,40.0,0.15789473684210525,0.30357142857142855,-0.1456766917293233,0,0
sustainable europe investment plan,16950,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,27.0,18.0,9.0,9.0,0.47368421052631576,0.32142857142857145,0.1522556390977443,0,0
global sustainable investment review,950,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,37.0,5.0,32.0,3.0,0.6491228070175439,0.08928571428571429,0.5598370927318296,0,0
esg sustainable investment,750,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,38.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1,0
global sustainable investment alliance,550,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,39.0,38.0,1.0,26.0,0.6842105263157895,0.6785714285714286,0.005639097744360888,0,0
sustainable development goals,350,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,40.0,32.0,8.0,10.0,0.7017543859649122,0.5714285714285714,0.13032581453634084,0,0
journal of sustainable finance and investment,200,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,42.0,50.0,-8.0,41.0,0.7368421052631579,0.8928571428571429,-0.15601503759398505,0,0
sustainable investment funds,150,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,45.0,37.0,8.0,11.0,0.7894736842105263,0.6607142857142857,0.12875939849624063,0,0
sustainable investment strategies,60,sustainable investment,rising,global,2021-03-28 10:22:58.330464,2021-03-28,19,54.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,1,0
sdgs,101000,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,7.0,9.0,-2.0,36.0,0.12280701754385964,0.16071428571428573,-0.037907268170426084,0,0
axis esg fund,58450,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,12.0,14.0,-2.0,37.0,0.21052631578947367,0.25,-0.03947368421052633,0,0
axis esg equity fund,44500,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,16.0,15.0,1.0,27.0,0.2807017543859649,0.26785714285714285,0.012844611528822047,0,0
esg etfs,22750,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,24.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,1,0
sbi magnum equity esg fund,22000,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,26.0,22.0,4.0,19.0,0.45614035087719296,0.39285714285714285,0.06328320802005011,0,0
cdp,13750,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,28.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.0,1,0
axis esg equity fund nav,13550,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,29.0,27.0,2.0,23.0,0.5087719298245614,0.48214285714285715,0.02662907268170428,0,0
icici prudential esg fund,12950,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,30.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,1,0
nerdl esg,12250,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,32.0,0.0,0.0,0.0,0.5614035087719298,0.0,0.0,1,0
esg etf funds,11850,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,33.0,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,1,0
best esg funds,11300,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,34.0,23.0,11.0,7.0,0.5964912280701754,0.4107142857142857,0.1857769423558897,0,0
esg finance paris,10250,ESG,rising,global,2021-03-28 10:22:58.336464,2021-03-28,19,35.0,0.0,0.0,0.0,0.6140350877192983,0.0,0.0,1,0
sustainable finance action plan,243600,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,1.0,1.0,0.0,31.0,0.017543859649122806,0.017857142857142856,-0.0003132832080200501,0,0
taxonomy sustainable finance,180650,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,2.0,2.0,0.0,32.0,0.03508771929824561,0.03571428571428571,-0.0006265664160401002,0,0
eu sustainable finance taxonomy,156050,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,3.0,6.0,-3.0,38.0,0.05263157894736842,0.10714285714285714,-0.05451127819548872,0,0
regulation sustainable finance,140250,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,4.0,4.0,0.0,33.0,0.07017543859649122,0.05714285714285714,0.013032581453634083,0,0
european commission sustainable finance,128300,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,5.0,35.0,-30.0,45.0,0.08771929824561403,0.625,-0.5372807017543859,0,0
eu sustainable finance action plan,118250,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,6.0,3.0,3.0,21.0,0.10526315789473684,0.05357142857142857,0.05169172932330827,0,0
sustainable finance disclosure regulation,77750,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,8.0,4.0,4.0,20.0,0.14035087719298245,0.07142857142857142,0.06892230576441102,0,0
platform on sustainable finance,64650,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,10.0,9.0,1.0,28.0,0.17543859649122806,0.18,-0.004561403508771933,0,0
eu action plan on sustainable finance,64150,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,11.0,12.0,-1.0,35.0,0.19298245614035087,0.21428571428571427,-0.021303258145363407,0,0
high level expert group on sustainable finance,57900,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,13.0,11.0,2.0,24.0,0.22807017543859648,0.15714285714285714,0.07092731829573934,0,0
expert panel on sustainable finance,51200,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,14.0,18.0,-4.0,39.0,0.24561403508771928,0.32142857142857145,-0.07581453634085217,0,0
renewed sustainable finance strategy,45200,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,15.0,14.0,1.0,29.0,0.2631578947368421,0.25,0.01315789473684209,0,0
sustainable finance adalah,38850,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,18.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,1,0
sustainable finance beirat,38500,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,19.0,16.0,3.0,22.0,0.3333333333333333,0.2857142857142857,0.047619047619047616,0,0
technical expert group on sustainable finance,38450,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,20.0,13.0,7.0,13.0,0.3508771929824561,0.23214285714285715,0.11873433583959897,0,0
international platform on sustainable finance,32050,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,21.0,31.0,-10.0,43.0,0.3684210526315789,0.5535714285714286,-0.18515037593984968,0,0
sustainable agro-commercial finance ltd,25800,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,22.0,0.0,0.0,0.0,0.38596491228070173,0.0,0.0,1,0
sfdr,25750,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,23.0,10.0,13.0,6.0,0.40350877192982454,0.17857142857142858,0.22493734335839596,0,0
cambridge sustainable finance,12800,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,31.0,0.0,0.0,0.0,0.543859649122807,0.0,0.0,1,0
eu sustainable finance,1250,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,36.0,31.0,5.0,18.0,0.631578947368421,0.5535714285714286,0.07800751879699241,0,0
yahoo finance,200,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,43.0,0.0,0.0,0.0,0.7543859649122807,0.0,0.0,1,0
what is sustainable finance,170,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,44.0,53.0,-9.0,42.0,0.7719298245614035,0.9464285714285714,-0.17449874686716793,0,0
swiss sustainable finance,150,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,46.0,39.0,7.0,14.0,0.8070175438596491,0.6964285714285714,0.11058897243107768,0,0
sustainable finance courses,110,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,47.0,11.0,36.0,2.0,0.8245614035087719,0.19642857142857142,0.6281328320802005,0,0
principles of sustainable finance,110,sustainable finance,rising,global,2021-03-28 10:22:58.343462,2021-03-28,19,48.0,7.0,41.0,1.0,0.8421052631578947,0.125,0.7171052631578947,0,0
environmentally responsible investment,44250,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,17.0,46.0,-29.0,44.0,0.2982456140350877,0.8214285714285714,-0.5231829573934836,0,0
socially responsible investment firm,22050,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,25.0,10.0,15.0,5.0,0.43859649122807015,0.17857142857142858,0.2600250626566416,0,0
responsible investment strategies,300,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,41.0,41.0,0.0,34.0,0.7192982456140351,0.7321428571428571,-0.012844611528821992,0,0
socially responsible investment advisors,90,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,49.0,20.0,29.0,4.0,0.8596491228070176,0.35714285714285715,0.5025062656641603,0,0
pri principles for responsible investment,80,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,50.0,44.0,6.0,15.0,0.8771929824561403,0.7857142857142857,0.0914786967418546,0,0
sustainable responsible investment,70,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,51.0,49.0,2.0,25.0,0.8947368421052632,0.875,0.019736842105263164,0,0
socially responsible investment companies,70,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,52.0,51.0,1.0,30.0,0.9122807017543859,0.9107142857142857,0.0015664160401002158,0,0
pri,70,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,53.0,47.0,6.0,16.0,0.9298245614035088,0.8392857142857143,0.09053884711779447,0,0
responsible investment association australasia,60,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,55.0,49.0,6.0,17.0,0.9649122807017544,0.98,-0.015087719298245594,0,0
socially responsible investment definition,50,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,56.0,48.0,8.0,12.0,0.9824561403508771,0.8571428571428571,0.12531328320802004,0,0
responsible investment association,40,responsible investment,rising,global,2021-03-28 10:22:58.349463,2021-03-28,19,57.0,47.0,10.0,8.0,1.0,0.94,0.06000000000000005,0,0
best sustainable investment funds,49200,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,14.0,9.0,5.0,13.0,0.2222222222222222,0.15789473684210525,0.06432748538011696,0,0
journal of sustainable finance and investment,32900,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,21.0,42.0,-21.0,53.0,0.3333333333333333,0.7368421052631579,-0.40350877192982454,0,0
sustainable development goals,1150,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,37.0,40.0,-3.0,42.0,0.5873015873015873,0.7017543859649122,-0.11445279866332492,0,0
global sustainable investment alliance,750,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,38.0,39.0,-1.0,35.0,0.6031746031746031,0.6842105263157895,-0.08103592314118635,0,0
global sustainable investment review,550,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,40.0,37.0,3.0,22.0,0.6349206349206349,0.6491228070175439,-0.014202172096908994,0,0
esg sustainable investment,300,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,42.0,38.0,4.0,15.0,0.6666666666666666,0.6666666666666666,0.0,0,0
sustainable investment funds,120,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,51.0,45.0,6.0,12.0,0.8095238095238095,0.7894736842105263,0.020050125313283207,0,0
sustainable and responsible investment,70,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,57.0,52.0,5.0,14.0,0.9047619047619048,0.9285714285714286,-0.023809523809523836,0,0
sustainable finance,60,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,58.0,45.0,13.0,5.0,0.9206349206349206,0.8035714285714286,0.11706349206349198,0,0
sustainable responsible investment,50,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,61.0,51.0,10.0,7.0,0.9682539682539683,0.8947368421052632,0.07351712614870509,0,0
sustainable investment definition,40,sustainable investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,63.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
sdgs esg,87350,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,7.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1,0
sdgs,80500,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,9.0,7.0,2.0,26.0,0.14285714285714285,0.12280701754385964,0.020050125313283207,0,0
axis esg fund,45450,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,16.0,12.0,4.0,16.0,0.25396825396825395,0.21052631578947367,0.04344193817878028,0,0
axis esg equity fund,34650,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,20.0,16.0,4.0,17.0,0.31746031746031744,0.2807017543859649,0.036758563074352546,0,0
sdg,31400,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,22.0,41.0,-19.0,52.0,0.3492063492063492,0.5857142857142857,-0.23650793650793656,0,0
icici esg fund,27700,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,23.0,19.0,4.0,18.0,0.36507936507936506,0.3392857142857143,0.025793650793650758,0,0
sbi magnum equity esg fund,19950,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,25.0,26.0,-1.0,36.0,0.3968253968253968,0.45614035087719296,-0.059314954051796154,0,0
vanguard esg etf,18900,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,26.0,44.0,-18.0,51.0,0.4126984126984127,0.6285714285714286,-0.21587301587301588,0,0
gpif,16750,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,27.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,1,0
gpif esg,16200,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,28.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,1,0
kotak esg opportunities fund,13250,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,29.0,26.0,3.0,23.0,0.4603174603174603,0.4642857142857143,-0.00396825396825401,0,0
best esg funds,12700,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,30.0,34.0,-4.0,44.0,0.47619047619047616,0.5964912280701754,-0.12030075187969924,0,0
esg investing meaning,11150,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,32.0,28.0,4.0,19.0,0.5079365079365079,0.5,0.007936507936507908,0,0
esg investing definition,10200,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,33.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,1,0
esg screening,10000,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,34.0,0.0,0.0,0.0,0.5396825396825397,0.0,0.0,1,0
